7088,7978,gaa4,㗎
8408,8918,zan1ge2,真嘅
9188,10008,waa3lei5sik1aa4,嘩你識呀
11707,13317,Ngo5giu3zou6,我叫做
16796,19292,Ngo6gei2lin4ceot1sai3Ngo5jat1gau2ng5luk6nin4ceot1sai3,我幾年出世我一九五六年出世
26507,30091,laa3ng5sap6ji6seoi3aa3,喇五十二歲啊
33701,35868,Ngo5zi6gei2go3gaa1ting4,我自己個家庭
36236,37723,Ngo5maai6ngo5baa1,我我
40385,42170,Ji4gaa1li1go3gaa1ting4ngo5jau5,而家呢個家庭我有
42170,44856,gai3maai4ngo5jau5sei3go3jan4,計埋我有四個人
47592,48520,Taai3taai2tung4,太太同
48765,49630,jat1zai2jat1leoi2,一仔一女
53330,55546,Ngo5zi6gei2ge3gaa1ting4jau5cat1go3jan4,我自己嘅家庭有七個人
56115,57184,Baa4baa1maa4maa1,爸爸媽媽
57545,59831,gaa1ze1jin4hau6o5jau5saam1go3hing1dai6,家姐然後我有三個兄弟
62189,63595,Ngo5hai6mei1ji2go2go3,我係尾二嗰個
72515,73978,Ngo5zyu6hai2,我住喺
74541,75400,Hoeng1Gong2,香港
75550,76342,Gau2Lung4,九龍
76491,77061,haa6,吓
80715,83622,Ngo5hai2Hoeng2Gong2dou6zoeng2daai6dou3sap6,我喺香港度長大到十
84501,86755,sap6baat3seoi3gei2sap6gau2seoi3laa1,十八歲幾十九歲啦
89543,91698,Ngo5lei4Gaa1Naa4Daai6hai6wai6zo2duk6syu1,我來加拿大係為咗讀書
95540,97956,Ngo5lei4dou2Gaa1Laa2Daai6ngo5heoi3zo2,我嚟到加拿大我去咗
98673,100202,Duk6,讀
102766,103576,Gam2zau6,噉就
104932,106121,Gan1zyu6zau6,跟住就
106295,107774,heoi3duk6syu1,去讀書
108280,111005,Duk6,讀
116823,117206,M4hai6,唔係
117444,121470,Ngo5duk6syu1ge3si4hau6ngo5hai2gaa3lei4zo2Gaa1Naa4Daai6ngo5baa4baa1zau6go3san1naa3,我讀書嘅時候我喺嚟咗加拿大我爸爸就過身喇
122487,124255,aa6ngo5maa4maa1hai2Hoeng1Gong2,啊我媽媽喺香港
128564,130755,Keoi5dei6hai2Zung1Gwok3Daai6Luk6ceot1sai3,佢哋係中國大陸出世
132622,134824,hai2Gwong2Dung1gwaa3,喺廣東啩
135455,137486,Bin1go3sing4si5ngo5zau6m4zi1laa3,邊個城市我就唔知喇
141594,142606,Hai6,係
143389,146247,jat6bun2zai2daa2zoeng3zi1hau6ze1hai6,日本仔打仗之後即係
146542,148669,daai6koi3ngo5lam2hai6,大概我諗係
150770,153149,sei3ling4lin4gei2ze1,四零年幾即係
155863,157289,ze1hai6,即係
159037,160707,aa6sei3ling4nin4doi6laa1,啊四零年代啦
160963,161490,Ng5ling4nin4,五零年
162304,165364,sei3ling4nin4doi6sei3ling4nin4,四零年代四零年
180121,181606,Hou2naan4laa1gang2hai6,好難啦梗係
183508,185786,Jan1wai6ngo5dei6cung4mei5,因為我哋從未
186111,187660,heoi3gwo3dai6ji6dou6gaa1maa3,去過第二度㗎嘛
188245,189450,gam2ngo5dei6jau5,噉我哋有
189612,191359,daan6hai6ngo5zi6gei2jau6,但係我自己有
191788,193686,zung6hai6nin4cing1,仲係年青
194693,197709,Gam2jau6m4hai6hou2sik1gong2li1dou6ge3jyu5man6,噉又唔係好識講呢度嘅語文
198844,200252,Gam2jau6mou5jan4sik1,噉又冇人識
201197,203367,gam2Gang2hai6hou2san1fu2laa3,噉梗係好辛苦喇
206987,210147,Zeoi3naan4hai6hai6gu1daan1,最難係係孤單
212261,215686,Jan1wai6jat1go3jan4lei4dou3haa6hoi1tau4mei6jau5pang4jau5,因為一個人嚟到吓開頭未有朋友
216182,218769,haa6gam2zau6zi6gei2jat1go3jan4zau6hou2zik6mok6,吓噉就自己一個人就好寂寞
225057,229268,Hai6jat1go3hai6duk6sap6saam1baan1ge3,係一個係讀十三班嘅
230050,230494,haa6,吓
233759,236526,hai2Hoeng2Gong2hai6duk6jyun4zung1hok6,喺香港係讀完中學
241114,242604,Ngo5tung4nin4,我童年
243225,244649,Tung4nin4hai6,童年係
244921,246866,pan4fu4lo1pan4kwan3,貧扶囉貧困
247143,248705,uk1kei2hai6kung4,屋企係窮
248868,250698,daan6hai6dou1gei2faai3lok6,但係都幾快樂
251117,252235,gei2hoi1sam1gaa3,幾開心㗎
255216,258845,Ngo5ge3gu3si6hai6tung4go2si4hau6ngo5dou1hou2jau5zi6seon3,我嘅故事係童年嘅時候我都好有自信
260075,260984,jan1wai6ngo5,因為我
261426,268204,ngo5duk6syu1m4sai2dim2duk6daan6hai6ngo5dou1duk6dak1gei2ngo5duk6syu1sing6zik1hou2dou1dou1m4co3,我讀書唔使點讀但係我都讀得幾我讀書成績好都都唔錯
274091,274976,Ngo5,我
275666,277393,hou2kei4gwaai3jan1wai6,好奇怪因為
278159,281475,ngo5baa4baa1maa4maa1m4hai6gei1duk1tou4daan6hai6,我爸爸媽媽唔係基督徒但係
281775,286451,keoi5dei6ning4jyun2bei2hok6fai3sung3ngo5dei6heoi3gei1duk1gaau3ge3siu2hok6,佢哋寧願畀學費送我哋去基督教嘅小學
286914,287912,Gam2ngo5,噉我
288833,289970,ngo5duk6jyun4siu2hok6,我讀完小學
290067,293427,ngo5jau6heoi3zo2jat1gaan1gei1duk1gaau3ge3zung1hok6duk6,我又去咗一間基督教嘅中學讀
293665,296215,nei1go3hou2hou2dak1ji3haa6hou2kei4gwaai3,呢個好好得意吓好奇怪
296233,299046,Hai6mou5mou5ge3ze1hai6mou5gai3waak6ge3,係冇冇嘅即係冇計劃嘅
299854,300883,Daan6hai6gam2joeng2haa6,但係噉樣吓
306007,307693,Jau5di1hou2jau5di1m4hou2laa1,有啲好有啲唔好啦
308326,308827,haa6,吓
311577,313558,Bin1di1zeoi3hou2aa4,邊啲最好呀
314435,316504,Si3go3jau5gei2go3sin1saang1hai6,試過有幾個先生係
316832,320493,hai6dak6bit6hou2gaa3haa6hai6di1,係特別好嘅吓係啲
321350,323891,dou1hai6di1sou3hok6lou5si1aa3gam2joeng2haa6,都係啲數學老師啊噉樣吓
324217,327116,Sing3ging1sin1saang1hai6hou2ok3ge3,聖經先生係好惡嘅
331952,333208,Jiu3lim6sing3ging1lo1,要唸聖經囉
333371,336512,M4sik1nim6zau6laau6hou2ok3gaa3,唔識唸就鬧好惡㗎
336742,339372,Haa6so2ji5ngo5dei6hou2paa3di1sing3ging1sin1saang1,吓所以我哋好怕啲聖經先生
342356,344357,Keoi5dei6zau6m4wui5waa6,佢哋就唔會話
344492,345272,ze1hai6,即係
345656,348449,tai2fat6ze1hai6zau6m4wui5jau5,體罰即係就唔會有
348457,349047,fat6ge3,罰嘅
349759,350649,Daan6hai6zau6,但係就
350966,352140,hou2daai6seng1,好大聲
352304,354048,hou2jim4lai6,好嚴厲
355306,355956,haa6,吓
362338,364280,dong1jin4naa1,當然啦
364537,366188,haa6Hoeng1Gong2ge3,吓香港嘅
366808,368205,lou5si1ge3,老師嘅
368302,369199,so2wai6,所謂
369671,372057,gei2leot6hai6,紀律係
372214,373482,hai6hou2gan2jiu3ge3,係好緊要嘅
373665,375299,ngo5dei6hai6,我哋係
375443,376541,jat1ding6jiu3teng1waa6,一定要聽話
376873,378357,m4ho2ji5,唔可以
378587,380347,faan2deoi3lou5si1ge3,反對老師嘅
385078,389741,keoi5aa6m4hoi1sam1lo1gam2ngo5dei6zau6wui5hou2geng1keoi5wui5,佢就唔開心囉噉我哋就會好驚佢會
389993,390610,ze1hai6,即係
390760,393147,hai6aa3deoi3ngo5dei6m4gung1ping4lo1,係啊對我哋唔公平囉
393904,395195,Hai6ngo5dei6zau6hai6,係我哋就係
395421,397097,jiu3fuk6cung4aa3,要服從啊
397489,399724,zyut6deoi3jiu3fuk6cung4lou5si1,絕對要服從老師
400335,401966,li1go3hai6,呢個係
402131,405158,ngo5dei6sai3go3duk6syu1go2go3waan4ging2hai6gam2,我哋細個讀書嗰個環境係噉
412553,414452,gaa1naa4daai6di1lou5si1,加拿大啲老師
415245,418753,Li1dou6hai6bei2gaau3go3jan4zyu3ji6faa3aa1maa3,呢度係比較個人主義化吖嘛
419652,420594,so2ji5zau6,所以就
421334,423910,hai6bei2di1hok6saang1do1di1zi6jau4,係畀啲學生多啲自由
424695,426492,heoi3zi6gei2,去自己
426686,428839,jau5zi6gei2ge3kai2faat3,有自己嘅啟發
429009,431240,M4hai6zing6hai6teng1sin1saang1gong2,唔係淨係聽先生講
432050,432878,so2ji5,所以
433492,436214,zau6bei2gaau3zi6jau4hoi1fong3zo2di1lo1,就比較自由開放咗啲囉
436425,437568,ze1hai6hoi1fong3,即係開放
438181,440650,duk6syu1aa3fung1hei3aa3,讀書啊風氣啊
441000,442454,taai3dou6aa3,態度啊
442454,444894,dang2gu2lai6nei5zi6gei2heoi3,等鼓勵你自己去
445210,446258,heoi3,去
