6749,8713,O5go3meng2giu3zou6,我個名叫做
11162,13315,nin4,年
15333,16111,Sap6luk6,十六
18727,20052,Ji6jyut6baat3hou6,二月八號
33066,37834,ze1jau5saam1go3ze1hai6jau5ngo5go3maa1mi4gaa1ze1tung4maai4o5,啫係有三個啫係有我個媽咪家姐同埋我
46078,51175,Hai2maan5caan1gon2si4jau5jau5an6si4gong2di1,系晚餐果陣時有有陣時講啲
51520,52052,di1,啲
52342,62382,san1man2aa3gong2zo2o5dei6gam1jat6zou6zo2me1aa3jau5jau5gong2am3o5dei6jau5me1man6tai4lo3Gam2bong1jat1cai4,新聞啊講我哋今日做咗咩啊又又講我哋有咩問題咯咁幫一起
62574,63239,bong1ngo5,幫我
70801,73640,hai2ji1dou6Gaa1Naa4Daai6ceot1sai3,啊系依到加拿大出世
76274,80146,o5o5dai6jat1ci3le1zyu6,我我第一次咧住
80569,83203,Gan1zyu6dai6ji6ci3jau6zyu6daai6o5ngo5,跟住第二次又住但係我我
86258,91157,Gan1zyu6o5o5bun1heoi3le3gan1zyu6o5o5heoi3,跟住我我搬去咧跟住我我去
98165,98941,Hai6,係
111108,118037,Jau5jat1gaan1ge3daa6ai6hou2m4hai6hou1sai3ze1daa6ai6ho2ji5baai2do2saam1zoeng1cong4le1sai3ge3le1,有一間嘅但係好唔係好細啫但係可以擺到三張床咧細嘅咧
118160,119405,Daai6ngo5dei6zung6jau5,但係我哋仲有
122280,125775,jau5zung6jau5hou5do1wai6haang4lei4haang4,有有仲有好多位行來行去
128703,131442,o5o5go3o5gaan1fong2le1hai6,我我個我間房咧係
133482,136616,daai6o5go3teng1,大我個廳
145236,146677,Zyu6zo2,住咗
146829,148828,loeng5saam1lin4,兩三年
149510,151299,hai6aa3loeng5saam1nin4,係啊兩三年
157367,162629,o5go3ma1mi4le1hai2hoeng1gong2ceot1sai3daa6ai6o5go3de1di4,我個媽咪咧系香港出世但係我個爹地
162928,167340,o5lam2heoi5hai2daai6luk6ceot1sai3,我諗係系大陸出世
172779,179948,jau5jau5di1le1hai6keoi5keoi5dei6soeng2zyu6hou2di1le1daa6ai6jau5dai6ji4di1le1keoi5dei6soeng3,有有啲咧係佢佢哋想住好啲咧但係有第啲咧佢哋想
180180,182264,o5dei6bun1lei6ji1dou6le1,我哋搬嚟依到咧
182414,186312,keoi5keoi5dei6bun1lei6ji1dou6so2ji5o5dei6o5tung4ngo5gaa1ze1ho2ji5,佢佢哋搬嚟依到所以我哋我同我個家姐可以
186475,187616,duk6hou2di1lo1,讀好啲咯
188530,189153,Hai6aa3,係
199370,201994,Jau5hou2hou2hung2bou3ga3o5go3,有好好恐怖嘎我個
202995,206513,o5go3de1di4go3maa1mi4ze1e6wa6o5go3,我個爹地個媽咪啫係話我個
206672,208934,maa4maa4le1go3maa1mi4,嫲嫲咧個媽咪
209121,213383,keoi5ji5cin4hou2hou2loi3ji5cin4le1go2di1go2di1,佢以前好好耐以前咧果啲果啲人
213553,216677,le1keoi5go2,咧佢果
217548,221878,hou2ci5ging1zai3m4hai6gei2hou2le1daai6keoi5keoi5hou1,好似經濟唔係幾好咧佢好
222365,223693,le1,咧
224070,229488,keoi5keoi5zou6go3gung1jan4ji1go3hou2jau5cin2go3gaa1le1,佢佢做個工人依個好好有錢個家咧
230763,236691,keoi5keoi5keoi5go3le3keoi5dei6ji5cin4jau5hou2do1cin2ga3daan6hai6le3,佢佢佢個咧但佢佢哋以前有好多錢嘎但係咧
236961,242096,go2di1le1go2di1le1keoi5,果啲咧果果啲咧佢
242373,245777,Daai6go2di1jan4,但係果啲人
245986,249361,wan2dou2le1gan6zyu6wui3jau5jau5jau5,搵到咧跟住會有有有
249619,250390,si2,死
251222,255484,keoi5keoi5dei6wan2dou2le3,佢佢哋搵到咧佢
257185,262633,keoi5dei6soeng2zi6saat3le1,佢哋想自殺咧
265827,269324,Keoi5dei6soeng2zi6saat3le1keoi5dei6bou1zo2di1,佢哋想自殺咧佢哋煲咗啲
269394,272957,go2di1duk6le3duk6go2di1tong1Soeng2soeng2jam2ge3daai6,果啲毒咧毒果啲湯咧跟住想想飲嘅但係
273105,274635,keoi5dei6mou5jam2dou3le1,佢哋冇飲到咧
274831,278135,so2ji3jyu4go2keoi5keoi5dei6jau5jam2dou6le1o5dei6m4wui6hai5dou6lo1,所以如果佢佢哋有飲到咧我哋唔會系到
280335,282705,hou2hung2bou3,好恐怖
291438,297037,Hai6aa3jau5ji4gaa1jau5hou2do1aa3dei6ji4gaa3o5o5jau5di1pang4jau5zung6hai2zyu6gan2,係啊有宜家有好多啊第宜家我我有啲朋友仲系住緊
297073,300572,Daa6ai6o5dei6mou5mou5gei2loi6mou5gong2go3je5,但係我哋冇冇幾耐冇講過嘢
317288,320108,o5wui3ge2jan1wai6jau5,哦會嘅因為有
320260,324371,o5dei6go3le1sing4jat6dou1wui3jau5go2di1,我哋個咧成日都會有果啲
324459,330308,jau5jau5di1jau5di1jan4le3sing4jat6daa2gaau1sing4jat6daa2gaau1aai3gaau1le1,有有啲有啲人咧成日打交成日打交嗌交咧
330628,334816,Gan1zyu6sing4jat6jau5aa3daai6jau5jat1zi3hai6zan1ge3le1,跟住成日有啊突然有一次係真嘅咧
335052,337099,an1jyu6o5dei6o5dei6,我哋我哋
337143,338881,o5dei6cyun4bou6dou1,我哋全部都
339824,340528,heoi3,去
340898,341758,bong1jat1,幫一
342038,343916,go2di1lo3bong1,果啲咯幫
352875,357860,ceot1gaai1heoi3heoi3jau5hou2hou2do1ci3le1wui3,出街去去有有去好多次咧會
358011,359507,ceot1taai3gu2le3daa6ai6,出太古咧但係
359721,361632,o5dei6,我哋
361842,362433,jau5jat1,有一
362865,368050,dai6ji6di1le1wui3heoi3dai6ji6di1pang4jau5uk1kei2le1tung4maai4heoi3caan1teng1sik6je5,第啲咧我去第啲朋友屋企咧同埋去餐廳食嘢
373726,377857,jau5an6si2o5dei6o5dei6o5dei6co5haa5king1haa5gai2aa3,有時我哋我哋我哋坐下傾下計啊欸
377945,381070,gan6zyu6heoi3ceot1ceot1heoi3waan2di1je5aa3,跟住去出出去玩啲嘢啊
381293,383624,heoi3waan2din6lou5aa3go2di1le1,去玩電腦啊果啲咧
392782,397212,jau5jat1ci3le1o5go3o3o5o5dei6go3le1,有一次咧我同我我我哋個咧
397386,400796,maai5zo2go3go2go3go2go3le1so2ji3,買咗個果個果個咧所以
400823,406750,o5dei6go2go3le1,我哋果個咧
406761,409735,jiu6jiu6daa2di1gwaai3sau3aa3,要要打啲怪獸啊
409753,411410,go2di1je5lo1hou2waan2lo1,果啲嘢咯好玩咯
415267,416110,siu3,啊笑
416266,418251,jau5siu3pin2lo3daa6ai6jau5,有笑片咯但係有
419412,423150,jau5zan6si4le1zung1ji3tai2gwai2hei3,有陣時咧鍾意睇鬼戲
423461,424668,gwai2hei3,鬼戲
426486,429604,Siu2jau5siu2siu2geng1ge3daan6hai6,少有少少驚嘅但係
429664,432909,jyu4go1jyu4go2jau5hou2do1jan4tai2zau6hou2waan2lo1,如果如果有好多人睇就好玩咯
436282,440736,o5o5geng1hou2hou2do1go2di1zi1zyu1aa3gaat6zaat2aa3,哦我驚好好多嘢蜘蛛啊曱甴啊
442870,443596,tung6maai4le3,同埋咧
449750,450790,hung2geoi4zing3,恐懼症
451450,453548,o5o5hou2,我我好
453864,456503,hung2geoi4zing3gaa3,恐懼症嘎
462984,466154,jau5jat1ci3jyu4go2jyu4go2di1coeng1le1,有一如果如果啲窗咧
466511,477007,dat6jin4gaan1juk1le1o5o5wui6o5wui6tai2ceot1bin6ne1o5jyun4loi4jau5jau5jan4wui6jap6lei4le1o5jau6tai2soeng5aa3lok6aa3tai2tai2tai2cyun4bou6di1le1tai2jau5mou5jan4hai5dou6aa3,突然間欲咧我我我睇出邊咧我我原來有有人會入嚟咧我要睇想話睇睇全部啲咧睇啊冇入嚟呢度啊
