11215,13283,Cat1saap6sei3,七十四
20181,20998,Lei5m4zi1ga3,你唔知架
24863,29299,Lei5ge3ji3si1ze1hai6ji4gaa1zyu6gaan2ge3ng5go3,你嘅意思即係而家住緊嘅五個
32474,34395,Ngo5go3neoi2neoi5sai3,我個女女婿
34395,37241,tung4mai6keoi5dei6loeng5go3neoi2,同埋佢地兩個女
39445,43764,Ngo5hai2zung1gok3gon2sai1saang2,我係中國廣西省
43779,45975,gwai3lam4si2,桂林市
51545,54168,Ji4gaa1ngo5hai6zyu6hai2,而家我係住
55240,56380,Gaa1Naa4Daai6,加拿大
56953,58479,li1go3,呢個
58787,59730,On1daai6lou6saang2,省
59953,63637,gam2zau6hai6,噉就係
63972,68017,hou6,號
69305,71046,Loeng5lin4,兩年
73109,76914,Gaa1Naa4Daai6jin1goi1hai6saap6baat3lin4la3,加拿大應該係有十八年咯
78257,81877,Do1go3sap6baat3lin4la3sap6gau2ji3sap6dou1jau5,多個十八年啦十九二十都有
86319,93404,jan1wai6ngo5di1neoi2tung4go3gaa1teng4bun1lei4so2ji3ngo5tung4mai6keoi5lei4,因為我啲女同佢家庭搬黎所以我同佢地黎
111777,113705,Jau5di1me1zeoi3si4,有啲咩趣事
113866,117132,Zeoi3si4hou2do1daan6hai6gwan1jyu1di1sai3lou3zai2ge3,趣事好多都係關於啲細佬仔嘅
117324,120293,Ha3waa3kei4taa1dou1mou5mat1daai6si4,下哇其他都冇乜大事
122974,123946,gong2lei5ah3,講你啊
125143,131753,Gong2ngo5loeng5go3ah3jat1go3Tong1si4hai6dak1jat1go3daai6ge3ngoi5syun1leoi2,講我兩個一個當事係得一個大嘅外孫女
132286,137154,Gam2ah3tung4keoi5lei4ge3si4hau6le1keoi5tong1si4mei5gau3loeng5seoi3,咁啊同佢黎嘅時後呢佢果陣時未夠兩歲
137957,139651,Gam2ah3daap3fei1gei1la1,咁啊搭飛機啦
139920,140805,zeoi3,再
140973,142416,daap6fei1gei1zi1cin4le1,搭飛機之前呢
142597,144176,ngo5dei6caap1hang4lei5la1,我地執行李啦
144397,147982,gam2keoi5seng4jat6le1zau6lei1maai4hai6go2di1gip1leoi5min6,咁佢成人呢就喱埋係果啲篋裡面
148333,150367,keoi5waa6keoi5co2hai2go2zek3gip1le1,佢話佢坐係果者篋呢
150544,151950,fei1heoi3Gaa1Laa4Daai6la3,就飛去加拿大啦
153255,155920,Gam2sau1mei1le3zau6co2fei1gei1heoi3lo3,咁收尾呢就坐飛機喇喎
156100,157470,Hai2fei1gei1soeng3bin6le1,喺飛機上邊呢
157660,160911,keoi5zau6hou2dak1ji3la1Keoi5zau6heong3hau6bin6,佢就好得意啦佢就向後邊
161110,165583,jau6jau5fei1gei1soeng3ge3seng4haak3le1hei2sai2daa2ziu1fu1,又有飛機上嘅乘客呢起哂打招呼
165776,167380,Jat1di1dou1m4paa3zau2bo3,一啲都唔怕羞㗎噃
167566,169145,gam2ah3,咁啊
169311,170957,jan4jan4dou1hou2zung1ji3keoi5,人人都好鍾意佢
171251,171962,Lei4dou3,黎到
172265,173998,go3go3dou1hou2zung1ji3keoi5,個個都好鍾意佢
174192,179351,Sik1hou2do1je5zoeng3di1zung1gok3di1man4go1ah1,識好多嘢唱啲中國啲民歌啊
179554,181732,jing1man2ge3man4go1ah3gam2,啊英文嘅民歌啊咁
181979,184598,dim2zi1dou3zo2gei2seoi3,點知到左幾歲
185724,189540,gan3ngo5tai2cat1baat3seoi3zi1hau6le1m4gong2je5ga3,跟我睇七八歲之後呢唔講嘢架喇
189993,191933,Dim2dou1m4gam2hoi1hau2la3,點都唔肯開口喇
192344,194641,gam2ah3gin1go3gei2lin4,咁經過幾年
194958,196624,gam2joeng2ge3si4gaan3,咁樣嘅時間
196836,198430,Gam2ji4gaa1gong2faan1la1,咁而家講翻啦
198991,202738,gam2keoi5ji4gaa1go2go3sai3go2go3syun1leoi2le1zau6hai2li1dou6ceot1sai3,咁佢而家個細嗰個孫女呢就係呢度出世
