5562,7254,ngo5giu3zou6,我叫做
10122,12756,ngo5hai6jat1gau2ng5ling4lin4ceot1sai3,我係一九五零年出世
15978,18498,gam2ngo5gai3dat1dou5la1ngo5ji4gaa1hai6ng5sap6,咁我計得到啦我依加係五十
18864,21264,ng5sap6cat1ng5sap6baat3seoi3,五十七嵗五十八歲
25644,27420,lei5gong2hai6ngo5,你講係我
27420,28674,jyun4san1gaa1ting4,原生家庭
31193,32585,ji1gaa1li1go3gaa1ting4,依加哩個家庭
32922,35406,ji4gaa1ngo5gaa1ting4mai6ng5go3jan4lo1,依加依我個家庭咪五個人囉
36268,39366,gam2saa1ngo5ngo5go3,咁生啊我我個
40164,42102,sin1saang1tung4maai4ngo5saam1go3zai2leoi5la3,先生同埋我嗰三個仔女
46860,50238,hoeng1gong2gaa1ting4hai6jau5cat1go3jan4la1,香港家庭啊係有七個人啦
50238,53202,baa4baa1maa4maa1tung4maai6ng5hing1dai6zi2mui6,爸爸媽媽同埋五兄弟姊妹
56406,58524,ngo5hai6dai6saam1zung1gaan1,我係第三中間
63030,64776,hai2hoeng1gong2,啊係香港
66960,67896,m4hai6,唔係
67896,68904,hai6zung1gok3,係中國
75012,78282,heoi3daa2jyun4zoeng3zi1hau6ngo5lam2hai6,去打完仗之後我諗係
81120,82140,sei3,四
83850,85404,sei3,四
85704,87198,sei3sei3,四四
87510,89826,o5lam2sei3luk6lin4gam2,我諗四六年咁
89844,91764,jat1gau2sei3luk6lin4dou6la3,一九四六年倒啦
98082,100812,zyu6hai2e3hoeng1gong2sai1waan4,住係香港西環
105864,108126,hai2bin6bin1zung2uk1aa3,係邊邊種屋啊
108180,110760,zyu6hai2go2di1giu3zou6,住係嗰啲叫做
110778,112140,gei2cang4uk1ge3gau6,幾層屋嘅舊
112140,113562,gei2cang4ge3gau6uk1lo1,幾層嘅舊屋囉
113942,115842,hai6hou2ci3o5lam2hai6,係好似我諗係
115854,117660,sei3m5cang4gou1ge3uk1,四五層高嘅屋
118008,118980,jat1lau2,一樓
120546,121962,daan6hai6hou2sai3go3gon2si4,但係我好細個嗰陣時
121962,123390,ngo5lam2hou2sai6,我諗好細
125988,127752,zi1hau6zau6heoi3zo2,之後就去咗
128958,130044,hoeng1gong2zai2,香港仔
130296,132396,zau6hai6zyu6hai2jat1di1,就係住係一啲
132420,133944,sei3cang4lau5ge3uk1go2dou6,四層樓嘅屋嗰到
142566,147192,jat1gau2baat3baat3jat1nin4,一九八八一年
148674,150102,jat1gau2baat3jat1nin4,一九八一年
157434,159408,ngo5dei6jat1bun1lei4li1dou6,我點解搬黎哩到
159456,161340,jam1wai6ngo5ngo5git3fan1maa3,因爲我我結婚嘛
162126,164556,git3fan1gam2mai6bun1zo2lei4li1dou6lo1,結婚咁咪搬咗黎哩到囉
165732,169026,jam1wai6ngo5sin1saang1hai2dou6zou6gung1aa1maa3,因爲我先生係哩到做工架嘛
174318,176616,hai6aa3hai6hoeng1gong2sik1ga3,係啊係香港識架
190482,191490,maan6maan5sik1jing3,慢慢適應
193602,196386,jau6m4hai6hou2naan4sik1jing3bat1go3go2zan6si4,又唔係好難適應不過嗰陣時
197046,199422,hou2siu2jan4li1dou6hou2siu2zung1gok3jan4,好少人哩到好少中國人
199788,201474,gam2so5ji3le1zau6,咁所以呢就
201636,206034,zei1jik6dou1mou5gam3do1zung1gok3ge3je5sik6aa3,啫係亦都冇咁多中國嘅嘢食啊
206034,207828,gam3do1zung1gok3je5maai2aa3,咁多中國嘢買啊
207828,210678,tung4maai6m4hai6gam3do1pang4jau5,同埋唔係咁多朋友
211464,214230,gam2maan6maan5jyut6lei4jyut6do1zung1gok3jan4,咁慢慢越黎越多中國人
214278,216978,zau6zei6ji6sik1jing3hou2do1lo1zei1,就啫係易適應好多囉啫係
217452,220884,zei1do1di1wut6dung6gam2a3go3jan4hoi1sam1hou2do1lo1,啫係多啲活動咁個人開心好多囉
231750,233466,mat1je5gu3si6bin1fong1min6,乜嘢故事啊邊方面
236544,237984,naan4sik1jing3gon2si4,難適應嗰陣時
238806,241230,go2gon2si4hai6,嗰嗰陣時係
241368,243426,hou2zing6laa1lei4dou3,好靜啦黎到
243426,245112,gam2a3m4hai6hou2sik1jan4la1,咁啊唔係好識人啦
245226,249354,gam2a3mui5jat6dou1jiu3dang2ngo5sin1saang1fong3gung1faan1lei4sin1zi3tung4ngo5heoi3gaai1la1,咁啊每日都要等我先生放工翻黎先至同我去街啦
249354,251148,ngo5jau5m4sik1zaa1ce1laa1,我又唔識揸車啦
254064,255786,jau5mou5me1pang4jau5la1,又冇咩朋友啦
255828,258294,gam2jam1wai6gam2,咁因爲啊咁
258756,262026,gam2hai6hou2hou2hou2mun6ge3,咁係好好好悶架
262248,264900,gam2hou2do1si4dou1zi6gei2hou2zing6gam2,咁好多時都自己好靜咁
264900,267048,co2hai2jat1go3gok3lat1tau2go2dou6,坐係一個角落頭嗰到
268218,271254,tung4maai6gaan1uk1jau6daai6la1zau6hou2ci5,同埋間屋又大啦就好似
271308,273888,hou2hou2hou2geng1gam2lo1,好好好驚咁囉
281382,284838,lei5gong2zei1ngo5git3fan1zi1cin4,你講啫係我結婚之前
285264,288990,git3fan1zi1cin4ngo5hai6jau5go3gaau3si1lei4ge3,黎之前我係一個教師黎嘅
291684,293088,ngo5hai6mou5zou6gung1ge3,我係冇做工架
295776,297288,ji4gaa1hai6,依加係啊
297288,300612,ji4gaa1dou1hai6zou6jat1di1ge6gung1gam2joeng5,依加都係做一啲嘅工咁樣囉
304830,307908,hai6aa3jau5jau5gaau3jat1di1gaau3syu1la1,啊係啊有有教一啲啊教書啦
310008,311586,keoi5zou6haa5gaa1mou6aa3gam2,佢做下家務咁
321717,323505,nei5gong2bin1fong1min6aa3,你講邊方面啊
325992,328476,zei1bun1tung4nin4,啫係一般童年
328542,331710,tung4nin4ngo5uk1kei5dou1gei2,童年我屋企都幾
331812,332916,dou1syun3hai6,都算係
334524,336966,zei1zung1soeng2ge3gaa1ting4laa1gam2a6,啫係中上嘅家庭啦咁啊
338106,338904,ze1hai6,啫係
339126,341724,jau5hou2fung1fu3ge3e3,有好豐富嘅
341934,342540,ge3sang1,嘅生
343116,344316,hou2fung1fu3sang1wut6la1,好豐富嘅生活啦
344878,346788,tung4maai6dou1on1ding6laa1,咁啊亦都好安定啦
347166,349476,baa4baa1maa4maa1ziu3gu3dak1hou2hou2la1,爸爸媽媽照顧得好好啦
