1825,3390,mai5sin1gam2lei5dei6jau5mou5mai1,唔係先咁你哋有冇咪啊
3565,6370,go3mai1zing6hai6ngo5zaa1jyu6ma3ze6hai6ngo5gong2dou5,個咪剩係我抓住咪剩係我講到
7995,10255,dou2gam2zi1hai6m4sai2ngo5zaa1zyu6la1,哦到哦咁即係唔洗我抓住啦
11555,12180,hai6mai6,係咪啊
21280,22065,gam2na1,咁囉
31655,32645,soeng1sing3ge3,雙姓嘅
33565,35605,lei5zi1dou6zung1gok3jan4ge3,你知道中國人嘅
35605,37875,sing3bit6hai6jau5di1hai6soeng1sing3ga1ma3,姓別有啲係雙姓㗎嘛
37890,38600,ngau1joeng4,歐陽
40680,41400,si1maa5,司馬
44205,46020,fan1bit6mai6za6hai6do1dou2lou1go3zi6la1,分別咪就係多咗囉個字啦
47170,49040,hon3zik1hai6hon3jan4leoi5bin6,漢即係漢人裡邊
49040,50355,soeng1sing3ge3jau5,雙姓嘅有
52315,53460,m4hai6gam3do1lo1,唔係咁多囉
54395,55940,sing3si1tou4waa4,姓司徒啊
56180,57520,si1maa5,司馬
57820,59505,ngau1joeng4aa3ni1je5,歐陽啊呢嘢
60110,60730,ze1ai6,即係
61055,61840,pou2tung1ge3,普通嘅
64470,65710,hon3jan4hai6hai6,漢人係係
65790,69450,za1hai6m4hai6jyu4go2lei5ngong2lei5gong2ngoi6zuk6ge3zau6,即係唔係如果你我諗你講外族嘅就
69750,72235,hou2sing3bit6zau6wui5,好姓別就會
72235,73205,do1go3jat1go3zi6,多過一個字嘅
73895,76810,pou2tung1hon3jan4jai6jau5can4lei5zoeng1wong4ho4aa3,普通漢人就有陳李張王何啊
78040,78695,ze1hai6daan1jik1,即係單一
78695,79935,daan1zi6ga1ma3,單字㗎嘛
80100,80500,haa6,係啊
80870,82305,gam2ngo5dei6hai6soeng1sing3ge3,咁我哋係雙姓
83095,83645,haa6,係啊
87055,88455,jat1gau2sei3baat3,一九四八
90550,93095,ze1hai6fu4haap6lei5ni1go3jiu1kau4,即係符合你呢個要求
93095,95045,luk6ciu1go3luk6sap6seoi3,六超過六十歲
101115,102155,lei5gong2,你講
102700,105455,ngo5go3gaa1ting4ge3,我個家庭嘅
109135,110805,jyu4go2ngo5zi6gei2gaa1ting4ge3,如果我自己家庭
110885,111850,zau6hai6,就係
111850,113160,fu6mou5soeng1can1la1,父母雙親啦
114130,117210,ngo5jau5ng5hing1dai6zi2mui6,我有五兄弟姐妹
118945,119385,haa6,係啊
121525,122855,ngo5hai6paai4dai6ji6,我係排第二
130085,131840,ngo5zau6hai2hoeng1gong2ceot1sai3ge3,我就喺香港出世嘅
132520,133270,haa6,係啊
136700,137670,du1hai6hai2hoeng1gong2,都係喺香港
137880,138205,haa6,係啊
138390,140565,ngo5hai2hoeng1gong2zyu6,我喺香港住
140565,141290,dou3,到
141925,142640,sap6,十
143735,144625,cat1seoi3,七歲
145610,146805,zau6heoi3ngoi6gok3duk6syu1,就去外國讀書
147775,148210,haa6,係啊
149655,151525,gon2si4ngo5hai6heoi3jing1gok3duk6syu1,嗰陣時我係去英國讀書
161570,162690,du1m4hai6,都唔係
163120,163740,m4hai6,唔係
164555,165915,jan1wai6ji5cin4hai6,因為以前係
166705,168195,hoeng1gong2hai6jing1gok3zik6man4dei6ma3,香港係英國殖民地啊嘛
168575,170785,gam2aa3jau5hou2do1,咁啊有好多
171350,172915,zoeng1gam1zok6gam1ge3,將金助金嘅
173390,174925,hai6,係
175565,176650,ji4gaa1dong1jin4mou5la1,而家當然冇啦
176650,178160,bat1za1hai6hau6kei4dong1jin4mou5la1,不即係後期當然冇啦
178160,180135,zou2kei4hou2do1di1gam2ge3gei1wui6ga3,早期好多啲咁嘅機會㗎
181030,182195,za1hai6,即係
186580,187640,keoi2dei6m4,佢哋唔
187690,190655,za1hai6jyu4go5lei5zi6gei5bei2cin2heoi3zau6gan5hai6gwai3la1haa6,即係如果你自己畀錢去就梗係貴啦
190835,191475,hai6,係
191520,192730,jing1gok3zing3fu2jau5hou2do1,英國政府有好多
192890,194670,ji5cin4jau5jat1go3giu3zou6,以前有一個叫做
199205,200505,jing1gwok3man4faa3hip3wui5,英國文化協會
201135,203235,keoi5dei6jau5hou2do1zoeng5hok6gam1haa6zoeng5hok6gam1ga3,佢哋有好多獎學金哈獎學金㗎
203650,205470,hoeng1gong2ji5cin4jau5hou2do1hok6saan1hai6,香港以前好多學生係
205950,208385,ni1go3jing1gok3man4faa3hip3wui5,呢個英國文化協會
208600,210390,zi1zo6heoi3go5duk6duk6syu1ga3,資助去個讀讀書㗎
214450,215875,ngo5hai2jing1gok3,我喺英國
215875,217325,duk6gou1zung1,讀高中
218540,219385,tung4maai4,同埋
220415,221330,tung4maai4daai6hok6lo1,同埋大學囉
228180,229605,ngo5daai6hok6hai6duk6ni1,我大學係讀呢
229605,230820,go3gei1hai6gung1cing4,個機械工程
233120,233965,gei1haai6gung1cing4,機械工程
243035,244615,ngo5hai6jat1gau2gau2ling4nin4,我係一九九零年
246305,247890,baat3jyut6lei4gaa1naa4daai6ge3,八月嚟加拿大嘅
250180,251635,gam2zik1hai6,咁即係
252665,254420,zip3gan6ji6sap6nin4la1,接近二十年啦
256845,258010,haa6haa6haa6,哈哈哈
263990,264765,zung1ji3,鍾意
265065,266210,zung1ji3haa6,鍾意係啊
266410,267645,ni1gaa1naa4daai6,因為加拿大
270785,272375,zyu6lok6lei5mai6zung1ji3lo1ze1hai6,住落你咪鍾意囉即係
272375,273560,keoi5hai6bei2gaau3soeng6,佢係比較
274865,277155,fut3lok6go3hoeng1gong2,闊落過香港啊
278355,279260,za1hai6mou5gam3,即係冇咁
279260,280660,jan4hau2mou5gam3zai1bei1lo1,人口冇咁擠逼囉
281050,281490,haa6,係啊
284445,286075,gaa1naa4dai6jau5gaa1naa4daai6ge3hou2,加拿大有加拿大嘅好
286075,288360,hou2ci3lo1haa5zi1hai6jat1bun1jan4dou1hai6,好處囉哈即係一般人都係
288635,290570,hoeng1gong2jau5hoeng1gong2hou2cyu3gaa1naa4daai6jau5,香港有香港好處加拿大有
290570,291670,gaa1naa4daai6hou2cyu3,加拿大嘅好處
295085,297375,gaa1naa4daai6ge3hou2cyu3mai6,加拿大嘅好處咪
300065,302035,hung1kong3lo1,空曠囉
