2195,3840,ngo5go3meng5giu3,我個名叫
5795,7560,jat1,一
9025,9715,sap6luk6,十六
10185,10825,seoi3,歲
15875,17460,gai3mng4gai3maai4auntie14uncle14go5di1,計唔計埋嗰啲
19550,21585,jat2go3maa1mi4jat1go3de1di4jat1go3gaa1ze1la1,一個媽咪一個爹哋一個家姐啦
21665,22520,gam5zung6jau5ngo5la1,跟住我啦
23410,25045,jyun4hau6gan1zyu6jat1,然後跟住一
25200,26160,go3,個
29460,31145,jat1go3gu1maa1jat1go3,一個姑媽一個
31200,32915,gu1zoeng5gan1zyu6jau5,姑丈跟住有
33635,34405,daai6baak3,大伯
34915,35700,baat3loeng4,伯娘
36820,38460,gan1zyu6jau5di1me1,跟住嗰啲咩呀
39310,40480,po4po2tung4maa4,婆婆同嬷
41025,42100,po4po2maa4maa4,婆婆嬷嬷
42395,43235,gung4gung1lo1,公公囉
51795,53125,hai5ni1dou6do1leon4do1,係呢度多倫多
56700,57235,ji4gaa1,而家
58135,58745,ceot1sai3,出世
61070,61685,dou1hai6jat1joeng6,都係一樣
65530,67000,maa1mi4de1di4tung4gaa1ze1,媽咪爹哋同家姐
71125,71790,hoeng1gong2,香港
72105,72825,loeng5go3dou1hai6,兩個都係
77695,78105,bong1,幫
78505,80970,loeng5go3dou1hai6hou2ci3faan1hok6,兩個都係好似番學
81695,82100,za1hai6,啫係
82580,83080,hai6lo1,係囉
91550,92045,hai6,係
97425,97790,hai6,係
102985,104425,ji4gaa1ding6sai3go3go5zan6si4,而家定細個嗰陣時
109865,110810,ji4gaa1,而家
110810,111955,mng4zi1daa2gei1,唔知打機
113435,115340,waak6ze5ceot1heoi3haang4gaai1mou5mat1,或者出去行街冇乜
115710,116625,mou5mat1zou6,冇乜做
118250,119400,sai3go3,細個
120100,120640,mai6,咪
120645,121780,dou1hai6dou1hai6jat1joeng6la1,都係一樣啦
134295,134850,jau5,有
135400,137675,sai3go3saam1seoi3go5si4hau6faan1go3hoeng1gong2,細個三歲嗰時候番過香港
139360,140975,jyun4hau6gan1zyu6,然後跟住
142615,143975,luk6seoi3gau2seoi3waak6ze5sap6,六歲九歲或者十
143985,144805,seoi3mng4gei3dat1,歲唔記得
144805,145995,heoi3go3mei5gok3la1,去過美國啦
146350,147335,gan1zyu6dou1mou5mat1la3,跟住都冇乜啦
151680,152400,zung1ji3,鐘意
154565,155045,mou5,冇
156395,157760,gam5ngo5zung1ji3ni1dou6,咁我鍾意呢度囉
163850,165130,mat1je5dou1jau5,乜嘢都有
170525,171235,zung5zi1,總之
171670,173115,mou5jyun4jan1,冇原因啦
183400,184785,ting4din6dou1jau5,停電都有
185355,186340,daan6hai6siu2di1lo1,但係少啲囉
190145,190865,mei6jau5,未有
196625,198140,lei5jing1goi1zi1ga3jau5jat1ci3,你應該知架有一次
198760,200735,zeoi3ting4din6zeoi3ging6go5ci3,最停電最勁嗰次
201915,203370,ling4sei3nin4hou2ci3,零四年好似
203370,204170,mng4gei3dat1zo5,唔記得
204785,205855,ling4saam1ding6ling6sei3,零三定零四
206370,207040,mng4gei3dat1,唔記得
208240,209555,ping4si6jau5di1daai6siu2ge3,平時有啲大少嘅
210040,211845,ping4si4jau5di1ting4din6dou1siu2siu2,平時有啲停電得少少
216480,216845,ngo5,我
217935,219970,dou1hai6dou1jau5gei1daa2daa2,都係都有機打下
224730,226850,waak6ze5lo2bou6laptop11ceot1lei4tai2hei3,或者攞部出黎睇戲
229475,230245,fan3gaau3,瞓覺
234540,236990,wan2je5sik6sik6saai3di1syut3gou1waak6ze5syut3tiu5,搵嘢食食曬啲雪糕或者雪條
237255,238600,jan1wai6wui5jung4,因為會溶
252085,252680,mou5,冇
256860,257555,mou5ga3,冇架
259175,260475,ngo5gaan1uk1kei2hou2hou2,我間屋企好好
260475,261790,hou2ga3,好
270285,271065,jau5,有
274445,275945,lau2gai2maai2je5la1,扭計買嘢啦
276555,277945,bok3zeoi2la1,駁嘴啦
280105,281020,dou1mou5mat1ga3la3,都冇乜架
286770,288445,dou1jing1goi1jau5ge5jau5,都有嘅有
290965,291730,bai2hai2dou6,擺喺度
291965,292605,go5di1,嗰啲
300430,301470,jau5si4zau6,有時就
301950,303075,aam1ge3daa2,啱嘅打得
305475,307225,ngo5do1sou3dou1daa2dat1aam1ge3,我多數都打得啱嘅
309395,310700,tai2haa2lei5zou6co3mat1je5,睇下做錯乜嘢啦
317335,318410,aam1aam1tai4go3haa2,啱啱提過下
318410,319365,bok3zeoi2la1,駁嘴啦
322650,323475,dou1mou5mat1ga3la3,都冇乜架啦
323475,324275,dou1mng4gei3dat1la1,都唔記得啦
325385,327185,jan1wai6hou2loi6dou1mou5zou6co3je5lo3,因為好耐都冇做錯嘢囉
333340,333960,mou5,冇
342390,343980,mei6si3go3ceot1si6wo3,未試過出事喎
347420,349465,hou2daai6gin6si6ding6ding6siu2si6,好大件事定定小事
352175,352965,jau5ge5,都有
360510,361000,jau5,有
362570,366825,jyu4gwo5ngo5ceot1si6dou1hai6keoi2hai6keoi5dei6sin1ceot1si6ga3ze1,如果我出事都係佢係佢地先出事架姐
367430,369480,za1hai6hai5keoi5dei6min6cin4zou6co3je5go5dou6ceot1si6la1,啫係喺佢地面前做錯嘢咁就出事啦
380695,381345,bin1go3lei4ga3,邊個黎架
