NUM, PINYIN, EXPECTED
1,O5go3meng2giu3zou6,我個名叫做
2,nin4,年
3,Sap6luk6,十六
4,Ji6jyut6baat3hou6,二月八號
7,ze1jau5saam1go3ze1hai6jau5ngo5go3maa1mi4gaa1ze1tung4maai4o5,啫係有三個啫係有我個媽咪家姐同埋我
9,Hai2maan5caan1gon2si4jau5jau5an6si4gong2di1,系晚餐果陣時有有陣時講啲
10,di1,啲
11,san1man2aa3gong2zo2o5dei6gam1jat6zou6zo2me1aa3jau5jau5gong2am3o5dei6jau5me1man6tai4lo3Gam2bong1jat1cai4,新聞啊講我哋今日做咗咩啊又又講我哋有咩問題咯咁幫一起
12,bong1ngo5,幫我
14,hai2ji1dou6Gaa1Naa4Daai6ceot1sai3,啊系依到加拿大出世
15,o5o5dai6jat1ci3le1zyu6,我我第一次咧住
16,Gan1zyu6dai6ji6ci3jau6zyu6daai6o5ngo5,跟住第二次又住但係我我
18,Gan1zyu6o5o5bun1heoi3le3gan1zyu6o5o5heoi3,跟住我我搬去咧跟住我我去
20,Hai6,係
24,Jau5jat1gaan1ge3daa6ai6hou2m4hai6hou1sai3ze1daa6ai6ho2ji5baai2do2saam1zoeng1cong4le1sai3ge3le1,有一間嘅但係好唔係好細啫但係可以擺到三張床咧細嘅咧
25,Daai6ngo5dei6zung6jau5,但係我哋仲有
27,jau5zung6jau5hou5do1wai6haang4lei4haang4,有有仲有好多位行來行去
28,o5o5go3o5gaan1fong2le1hai6,我我個我間房咧係
30,daai6o5go3teng1,大我個廳
32,Zyu6zo2,住咗
33,loeng5saam1lin4,兩三年
34,hai6aa3loeng5saam1nin4,係啊兩三年
35,o5go3ma1mi4le1hai2hoeng1gong2ceot1sai3daa6ai6o5go3de1di4,我個媽咪咧系香港出世但係我個爹地
36,o5lam2heoi5hai2daai6luk6ceot1sai3,我諗係系大陸出世
37,jau5jau5di1le1hai6keoi5keoi5dei6soeng2zyu6hou2di1le1daa6ai6jau5dai6ji4di1le1keoi5dei6soeng3,有有啲咧係佢佢哋想住好啲咧但係有第啲咧佢哋想
38,o5dei6bun1lei6ji1dou6le1,我哋搬嚟依到咧
39,keoi5keoi5dei6bun1lei6ji1dou6so2ji5o5dei6o5tung4ngo5gaa1ze1ho2ji5,佢佢哋搬嚟依到所以我哋我同我個家姐可以
40,duk6hou2di1lo1,讀好啲咯
41,Hai6aa3,係
43,Jau5hou2hou2hung2bou3ga3o5go3,有好好恐怖嘎我個
44,o5go3de1di4go3maa1mi4ze1e6wa6o5go3,我個爹地個媽咪啫係話我個
45,maa4maa4le1go3maa1mi4,嫲嫲咧個媽咪
46,keoi5ji5cin4hou2hou2loi3ji5cin4le1go2di1go2di1,佢以前好好耐以前咧果啲果啲人
47,le1keoi5go2,咧佢果
48,hou2ci5ging1zai3m4hai6gei2hou2le1daai6keoi5keoi5hou1,好似經濟唔係幾好咧佢好
49,le1,咧
50,keoi5keoi5zou6go3gung1jan4ji1go3hou2jau5cin2go3gaa1le1,佢佢做個工人依個好好有錢個家咧
