NUM, PINYIN, EXPECTED
3,Cat1saap6sei3,七十四
4,Lei5m4zi1ga3,你唔知架
5,Lei5ge3ji3si1ze1hai6ji4gaa1zyu6gaan2ge3ng5go3,你嘅意思即係而家住緊嘅五個
7,Ngo5go3neoi2neoi5sai3,我個女女婿
8,tung4mai6keoi5dei6loeng5go3neoi2,同埋佢地兩個女
9,Ngo5hai2zung1gok3gon2sai1saang2,我係中國廣西省
10,gwai3lam4si2,桂林市
11,Ji4gaa1ngo5hai6zyu6hai2,而家我係住
12,Gaa1Naa4Daai6,加拿大
13,li1go3,呢個
14,On1daai6lou6saang2,省
15,gam2zau6hai6,噉就係
16,hou6,號
17,Loeng5lin4,兩年
18,Gaa1Naa4Daai6jin1goi1hai6saap6baat3lin4la3,加拿大應該係有十八年咯
19,Do1go3sap6baat3lin4la3sap6gau2ji3sap6dou1jau5,多個十八年啦十九二十都有
20,jan1wai6ngo5di1neoi2tung4go3gaa1teng4bun1lei4so2ji3ngo5tung4mai6keoi5lei4,因為我啲女同佢家庭搬黎所以我同佢地黎
21,Jau5di1me1zeoi3si4,有啲咩趣事
22,Zeoi3si4hou2do1daan6hai6gwan1jyu1di1sai3lou3zai2ge3,趣事好多都係關於啲細佬仔嘅
23,Ha3waa3kei4taa1dou1mou5mat1daai6si4,下哇其他都冇乜大事
24,gong2lei5ah3,講你啊
25,Gong2ngo5loeng5go3ah3jat1go3Tong1si4hai6dak1jat1go3daai6ge3ngoi5syun1leoi2,講我兩個一個當事係得一個大嘅外孫女
26,Gam2ah3tung4keoi5lei4ge3si4hau6le1keoi5tong1si4mei5gau3loeng5seoi3,咁啊同佢黎嘅時後呢佢果陣時未夠兩歲
27,Gam2ah3daap3fei1gei1la1,咁啊搭飛機啦
28,zeoi3,再
29,daap6fei1gei1zi1cin4le1,搭飛機之前呢
30,ngo5dei6caap1hang4lei5la1,我地執行李啦
31,gam2keoi5seng4jat6le1zau6lei1maai4hai6go2di1gip1leoi5min6,咁佢成人呢就喱埋係果啲篋裡面
32,keoi5waa6keoi5co2hai2go2zek3gip1le1,佢話佢坐係果者篋呢
33,fei1heoi3Gaa1Laa4Daai6la3,就飛去加拿大啦
35,Gam2sau1mei1le3zau6co2fei1gei1heoi3lo3,咁收尾呢就坐飛機喇喎
36,Hai2fei1gei1soeng3bin6le1,喺飛機上邊呢
37,keoi5zau6hou2dak1ji3la1Keoi5zau6heong3hau6bin6,佢就好得意啦佢就向後邊
38,jau6jau5fei1gei1soeng3ge3seng4haak3le1hei2sai2daa2ziu1fu1,又有飛機上嘅乘客呢起哂打招呼
39,Jat1di1dou1m4paa3zau2bo3,一啲都唔怕羞㗎噃
40,gam2ah3,咁啊
41,jan4jan4dou1hou2zung1ji3keoi5,人人都好鍾意佢
42,Lei4dou3,黎到
43,go3go3dou1hou2zung1ji3keoi5,個個都好鍾意佢
44,Sik1hou2do1je5zoeng3di1zung1gok3di1man4go1ah1,識好多嘢唱啲中國啲民歌啊
45,jing1man2ge3man4go1ah3gam2,啊英文嘅民歌啊咁
46,dim2zi1dou3zo2gei2seoi3,點知到左幾歲
47,gan3ngo5tai2cat1baat3seoi3zi1hau6le1m4gong2je5ga3,跟我睇七八歲之後呢唔講嘢架喇
48,Dim2dou1m4gam2hoi1hau2la3,點都唔肯開口喇
49,gam2ah3gin1go3gei2lin4,咁經過幾年
50,gam2joeng2ge3si4gaan3,咁樣嘅時間
51,Gam2ji4gaa1gong2faan1la1,咁而家講翻啦
52,gam2keoi5ji4gaa1go2go3sai3go2go3syun1leoi2le1zau6hai2li1dou6ceot1sai3,咁佢而家個細嗰個孫女呢就係呢度出世
53,Keoi5jau5hai6go3wo3,佢又係㗎噃
54,Jau5hai6hoi1tau4le1,又係開頭呢
55,dou3cyu3heoi3lau3jan4king1kai2daan6hai6le1,到處去摟人傾計但係呢
56,jau5gei2lin4le1zau6co2m4gong2je5la3Zau6m4zi1dim2gai2la3,有幾年呢就總唔講嘢喇就唔知點解喇
57,M4zi1hai6m4hai6Gaa1Naa4Daai6di1seoi2sik6dou3keoi5dei6m4hoi1seng3la3,唔知係咪加拿大啲水食到佢哋唔開聲喇
59,Ngo5jau5jat1go3ne1zau6,我有一個呢就
60,seng3saam1sap6gei2,成三十幾
61,sei3sap6lin4soeng1sik1ge3,四十年相識嘅
62,pang4jau5,朋友
63,Hai2zyu6hai2li1keoi1,喺住喺呢區
64,Ngo5dei6gin1soeng3jat1go3lai5baai3dou1gin3,我哋經常一個禮拜都見
65,Dou1gin3dou1loeng3zi3dou1ja5ge2,都見都兩次都有嘅
66,Ngo5zung6jau5gei2go3ne1zau6hai6ngo5,我仲有幾個呢就係我
67,luk6sap6jin1goi1,六十應該
68,ng5sap6gei2luk6sap6lin4cin4,五十幾六十年前
69,ge3tung4hok6,嘅同學
70,Ji4gaa1dou1zung6jau5,而家都仲有
71,hai2maai3jat1zai6,喺埋一齊
72,hou2hoi1saam1la1daai6gaa1seng4jat6hai2jat1zai6,好開心啦大家成日喺一齊
73,Jau5jat1go3zau6zyu6hai2li1keoi1,有一個就住喺呢區
74,jau5di1le1zau6zyu6zo2hai2go2bin1,有啲呢就住咗喺嗰邊
75,Dou1jin1goi1dou1hai6ge3ji5ngo5hang4tong4fong1bin6lei4gong2le1,都應該都係嘅以我行動唔方便嚟講呢
76,keoi5dei6dou1hou2bong1ngo5mong3,佢哋都好幫我忙
77,Ze1hai6ceot1jap6bong1ngo5hoi1mun6ah3,即係出入幫我開門啊
78,hoi1caap3ah3,開閘啊
79,jaap6lip1ah3bong1ngo5kam6lip1ah3li1di1dou1hai6,入𨋢啊幫我㩒𨋢啊呢啲都係
80,ze1hai6ngo5zau6hou2siu2bong1dou2jan4,即係我就好少幫到人
81,Daan6hai6jan4dei6bong1ngo5hou2do1,但係人哋幫我好多
82,Mou5mat1dak6bit6seoi1jiu3jan4bong1go3wo3si3go3jat1zi3,冇乜特別需要人幫㗎噃試過一次
83,hang4heoi3go2go3gei1,行去嗰個機
84,jyun4loi5keoi5fung1zo2wo3,原來佢封咗喎
85,go3tung6mun6heoi3m4dou2coet1heoi3,嗰度門開唔到出去
86,Gam2ngo5jau6joek3zo2ngo5go3tung4hok6le1ngo5gau4tung4hok6,噉我又約咗我個同學呢舊同學
87,Hai2coet1bin6dang2ngo5lo3wo3,喺出便等我喇喎
88,Gam2ngo5dim2syun3le1,噉我點算呢
89,Gam2ngo5zau6zau2heoi3li1go3gun2lei5cyu3,噉我就走去呢個管理處
90,Ngo5gong2bei2keoi5teng1lo1,我講畀佢聽囉
91,Gam2joeng3gam2joeng3gam2sau1mei1ne1keoi5zau6,噉樣噉樣噉收尾呢佢就
92,daa2din6waa2keoi5wan2jat1go3cing1git3ge3leoi5gung1,打電話去搵一個清潔嘅女工
93,Lei4daai3ngo5,嚟帶我
94,hang4leng4zyu6jat1dou6coet1hau2,行另住一度出口
95,Gam2ngo5go2go3gau6tung4hok6le1,噉我嗰個舊同學呢
96,keoi5jau6zau2heoi3go2go3,佢又走去嗰個
97,go2go3giu3me1ah3go2dou6ah3,嗰個叫咩啊嗰度啊
98,Keoi5tung4jan4dei6gong2,佢同人哋講
99,ngo5go3pang4jau5ji4gaa1jiu3coet1gan2lei4,我個朋友而家要出緊嚟
100,daan6hai6keoi5jau6coet1m4dou2gam2dim2syun3le1,但係佢又出唔到噉點算呢噉
101,Gam2gaau3dou3go3go3le1zau6daa2din6waa2soeng3lei4li1dou6,噉搞到個個呢就打電話上嚟呢度
102,Waan2dou3ngo5go3leoi5sai3,搵到我嘅女婿
103,Ngo5go3leoi5sai3le1zau6zik1kat1lok6heoi3la1,我個女婿就即刻落去啦
104,Gam2go2go3cing1git3leoi5gung1le1jau6dou3,噉嗰個清潔女工呢又到
105,Gam2keoi5dei6loeng5go2dou1hai2go2dou6,噉佢哋兩個都喺嗰度
106,Sau1mei1keoi5dei6zau6sung3ngo5coet1heoi3,收尾佢哋就送我出去
107,Hang4leng3zyu6jat1tiu3lou6,行另住一條路
108,Coet1heoi3li1gaan1uk1,出去呢間屋
109,Gam2dou1syun3hou2bong1la1ha6waa6,噉都算好幫啊吓哇
110,go2di1dou1syun1hou2bong1ah3,嗰啲都算好幫
111,Tung4ngo5uk1kei2jan4la1,同我屋企人啦
112,tung4ngo5ge3tung4hok6la1,同我嘅同學啦
113,Ngo5jau5jat1go3tung4hok6ne1keoi5ca1ce1,我有一個同學呢佢揸車
114,Gam2so2ji3le1ngo5tung4keoi5coet1gaai1le1,噉所以呢我同佢出街呢
115,keoi5baau3zip3sung3,佢包接送
116,Uk1kei1jan4le1zau6,屋企人呢就
117,hai6jau5,係有
118,jau5loeng5go3jan4ca1ce1ge2Gam2ah3jau5ce1zo2la1,有兩個人揸車嘅噉啊有車坐喇
119,Coet1gaai1,出街
120,dou1hai6jam2ca3sik6je5,都係飲茶食嘢
121,heoi3ha3,去吓
122,maai5ha3je5gam2lo1,買吓嘢噉囉
123,Ji5cin4le1zau6hang4ah3ah3,以前呢就行吓啊
124,me1je5dou1maai5,乜嘢都買
125,Daan6hai6ji4gaa1le1zau6,但係而家呢就
126,nam2zyu6,諗住
127,ze1hai6m4seoi1jiu3maai5gam3do1je5la3,即係唔需要買咁多嘢㗎喇
128,Ze1hai6sang1wut6,即係生活
129,ze1hai6gaan2daan1di1hou2di1,即係簡單啲好啲
130,So2ji3le1zau6,所以呢就
131,ji5ging1m4maai5ji1mat6,已經唔買衣物
132,M4maai5la3,唔買喇
133,Gam2zeoi3do1heoi3sik6je5ge3ze1,噉最多去食嘢㗎啫
134,Sik6je5dou1m4hai6sik6dak1hou2do1bat1go3hai6,食嘢都唔係食得好多不過係
135,Ze1hai6zung1ji3hoeng2sau6go2di1,即係鍾意享受嗰啲
136,hei3fan1,氣氛
137,go2di1se5gaau3wut6dung6,嗰啲社交活動
138,Ze1hai6daai6gaa1king1ha3gaai2gam2la1,即係大家傾吓偈噉啦
139,zung1ji3gam2joeng2lo1,鍾意噉樣囉
140,daa2maa4zoek3lo1,打麻雀囉
141,Zoei3hou2zau6daa2maa4zoek3lo1,最好就打麻雀啦
142,ji5cin4le1zau6,以前呢就
143,zau6tung4di1tung4hok6tung4maai6keoi5dei6,就同啲同學同埋佢哋
144,uk1kei2jan4ah3hou2do1pang4jau5ge2,屋企人啊好多朋友嘅
145,Gam2zau6daa2loeng5toi3ge3,噉就打兩枱嘅
146,Ji5gaa1m4hai6la1,而家唔係喇
147,ji4gaa1daa2jat1toi3ge3ze1Jan1wai6go3di1le1,而家打一枱㗎啫因為嗰啲呢
148,ngo5zau6mou5caam1gaa1,我就冇參加
149,Jan1wai6taai3je5,因為太夜
150,Waa6keoi5dei6jiu3sik6maai6man5fan6,哇佢哋要食埋晚飯
151,Gam2,噉
152,ngo5m4soeng2sik6jyun6man6fan6gam2zi4gei2faan1uk1kei2,我唔想食完晚飯噉自己返屋企
153,M4fong1bin6,唔方便
154,Gam2so2ji3zau6mou5mou5tung4keoi5dei6waan2lo1,噉所以就冇冇同佢哋玩喇
155,Kei4taa1zau6zing6hai6tung4go2go3lou3pang4jau5,其他就淨係同嗰個老朋友
156,Siu2fo2zuk1zau6jau5ge3dou1tai2m4dou2jin1tai2m4dou2fo2,小火燭就有嘅都睇唔到煙睇唔到火
157,Zi2bat1go3go2di1hoeng2,只不過嗰啲響
158,Gam2zau6waa6fo2zuk1la3,噉就話火燭喇
159,Teng4din6hou2ci3dou1jau5si3go3bat1go3hai6hou2dyun2si4gaan3,停電好似都有試過不過係好短時間
160,Mou5me1m4fong1bin6,冇咩唔方便
161,Ngo5mou5jan2hei2di1m4fong1bin6ge3je5,冇引起啲唔方便嘅嘢
162,hou2ci3hou2noi6dou1mou5fat3mung6,好似好耐都冇發夢
163,Ngo5mou5mung6ah3,我冇夢㗎
164,Ze1hai6jan4dei6hou2do1jat6zau6,即係人哋好多人就話
165,ze1hai6nei5ho2ji3jat1tau2gin1lik6di1me1je5man5fat3mung6,即係你可以日頭經歷啲咩夜晚發夢
166,Daan6ngo5dou1mou5,但係我都冇
167,Can1jan4heoi3saai3la3,親人去世呢
168,Lei5wui6mou5faan1keoi5,你會夢返佢
169,Daan6ngo5dou1mou5wo3,但係我都冇喎
170,waak6ze2ngo5mou5lam2keoi5dei6le1M4zi1dim2gaai2le1mou5mat1mung6,或者我冇諗佢哋呢唔知點解呢冇乜夢
171,Mou5mou5mou5,冇胡思亂想所以冇冇
172,hou2ci3mou5je5geng1,好似冇嘢驚喎
173,Ngo5hou2ci3dou1mou5je5geng1lo1,我好似都冇嘢驚囉
174,ngo5daai6zi3soeng3dou1mou5je5geng1,我大致上都冇嘢驚
175,Ze1hai6zi4sai3,即係自細
176,dou1hou2ci3joeng3joeng3dou1hou2soen3lei4,都好似樣樣都好順利
177,Go2tiu3lou6dou1hou2peng4paan3,嗰條路都好平淡
178,Ze1hai6dou2tai2dak1hoi1,即係都睇得開
179,Lei5waa6jau5di1me1je5,你話有啲乜嘢
180,can1jan4beng3ah3waak6ze2me1je5,親人病啊或者乜嘢
181,Lei5lei5zi1dou3go2go3si4sat3,你你知道嗰個事實
182,Ze1hai6dou1mou5mat1seoi1jiu3geng1,即係都冇乜需要嘅
183,Dou1dou1mou5me1je5geng1,都都冇咩驚
184,Hou2haak1,好黑
185,mou5wan6,冇運
186,daa2maa4zoek2lin4syu1gei2coeng4go2di1lo1,打麻雀連輸幾場啊嗰啲囉吓
187,Jyu4gwo2heoi3dou2coeng4syu1go2di1ne1dou1m4syun3haak1go2di1hai6jyu4lok6,如果啊去賭場輸嗰啲呢都唔算黑嗰啲係當娛樂
188,Hou2siu2heoi3ji5cin4jau5heoi3,好少去以前有去
189,Ngo5dou1m4dong3zi4gei2haak1,我都唔當自己黑
190,Ngo5dong3hai6jyu4lok6,我當係娛樂
191,Kei4taa1haak1ne1san1tai2m4hou2le1jyu4go2,其他黑呢身體唔好囉如果
192,ze1hai6jyu4go2hai6gam2gong2ge3zau6kei4sat3ngo5dou1m4tong3haak1,即係如果係噉講嘅就其實我都唔當黑
193,Jan4lou5zo2san1tai2gaan2jau5beng3,人老咗身體梗有病
194,Hai6ma3Gam2jau6m4hai6zi4gei2ge3co3Gam2go3san1tai2,吓哇噉又唔係自己嘅錯噉個身體
195,Hai6jiu3beng3jau6m4hai6ngo5ge3co3ngo5dou1m4gok3dak1hai6ngo5haak1ah3,係要病又唔係我嘅錯我都唔覺得係我黑啊
196,Ngo5jing1goi1zip3sau3,我應該接受
197,Zung2zi1hai6,總之係
198,sang1lou6beng3sei2dou1jiu3zip3sau3,生老病死都要接受
199,So2ji3mou5waa6haak1,所以冇黑
200,Ngo5m4gok3dak1jau5je5haak1,我唔覺得有嘢黑
201,Ngo5jau5ngo5jau5seng4jat6dou1fan3m4zoek3,我有啊我有成日都瞓唔着
202,Ngo5mou5je5zou6,我冇嘢做
203,dou1dou1dou1jing1goi1hai6mou5je5zou6Mai4jau2keoi5lo1jan1wai6ngo5nam2zyu6,都都都應該係冇嘢做咪有得佢囉因為我諗住
204,fan3m4zoek3fan3m4zoek3lo1Zeoi3do1ting1jat6zeoi3fan3go3,瞓唔着瞓唔着囉最多聽日瞓過
205,Hai6waa6,吓嘛
206,Ngo5jau5m4wui6hei2san1waa6waa6ze2zou6me1je5ah3,我又唔會話起身啊或者做咩嘢啊
207,Ngo5hai6go3cong3dou3zing3zing3dei2,我喺個床度靜靜地
208,zeoi3do1fan3m4zoek3ze1mai4ting1jat6fan3go3lo1zau6hai6gam2nam2laa3,最多瞓唔着啫咪聽日再瞓過囉就係噉諗喇
209,dou1jing1goi1jau5la3la4pei3jyu4hou2ci3,都應該有喇嗱譬如好似
210,zim1joeng3wai4jung4la1,瞻仰遺容啦
211,lei5baan3ji4gun2ah3,譬如去殯儀館啊
212,ze1hai6teoi1go2go3,即係推嗰個
213,gun1muk6coet1lei4go2si4hau6ah3,棺木出嚟嗰時候啊
214,Ngo5m4gam2mong3,我唔敢望
215,Jan4dei6taam3taam3hyun1gam2haang4jat1go3hyun1ngo5deoi3ngaan3m4mong3ga3,人哋氹氹圈噉行一個圈我對眼我唔望㗎
216,Ngo5m4hai6geng1go2di1gwai2san6ge3man6tai4,我唔係驚嗰啲鬼神嘅問題
217,Ngo5zi1zi2bat1go3ne1hou2ci3,我知只不過呢好似
218,m4ho2ji3zip3sau3,唔可以接受
219,Ze1hai6keoi5go2go3joeng2ah3,即係佢嗰個樣啊
220,Tung4mai6ne1jan4dei6jau5hou2do1ne1,同埋呢人哋有好多呢
221,ting4hai2dou6,停喺度
222,Waa6ze2hou2ci3Hoeng1Gong2jan4ge3cap3gwaan3le1,或者好似香港人嘅習慣呢
223,hai6leng4tong6haau6bin6,喺靈堂後邊
224,jau5zoeng1cong3,有張床
225,Gam2fan6hai2go2dou6ge3,噉墳喺嗰度嘅
226,Gam2ah3jyu4gwo2lei4hou2hou2ge3pang4jau5waak6ze3zi3caan1ge3pang4jau5le1hai6jiu3jaap6heoi3tai2ga3,噉啊如果你好好嘅朋友或者至親嘅人呢係要入去睇嘅
227,Ze1hai6tai2zeoi3hau6jat1min6,即係睇最後一面
228,Go2di1hai6jau5di1geng1,嗰啲係有啲驚
229,Go2di1geng1m4hai6geng1keoi5,嗰啲驚唔係驚佢
230,jan1wai6ngo5mou5zou6gwai1saam1si4,因為我冇做虧心事
231,Ha3waa3ngo5m4hai6geng1keoi5,吓哇我唔係驚佢
232,Haak3ngo5waak6ze2me1je5Ngo5zi2bat1go3ne1ngo5zip3sau3m4dou2,嚇我或者咩嘢我只不過呢我接受唔到
233,Keoi5go2go3joeng2,佢嗰個樣
234,hou2ci3go2zan4si4,好似嗰陣時
235,ngo5go3gaa1ze3ne1,我個家姐呢
236,keoi5sau3seng3,佢瘦成
237,gei2sap6bong3,幾十榜啊
238,Keoi5m4zi1seng4,佢唔知成
239,jat1baak3saam1sap6bong3ga3,一百三十榜㗎
240,San1mei1hou2ci3zeng3fan1,收尾好似剩返
241,cat1sap6bong3ga3za3,七十榜㗎咋
242,Ze1hai6sau3gam2do1,即係瘦咁多
