NUM, PINYIN, EXPECTED
2,Jat1gau2baat3cat1lin4
3,Jia3jat1seoi3
4,Sei3go3
5,Saam1go3
7,sei3go3
9,Zeoi3daai6
10,Sai3lou2
11,Hai2li1dou6ceot1sai3
12,Hai2li1dou6
14,jau5
15,Bun1zo2
17,Hai2zyu6
18,Uk1lei4ga3
19,Tung4ah3ma1mi4de1di4tung4sai3lou2
20,Sap6gei2lin4la3
21,Sap6saam1sap6sei3lin4ah3
22,Hoeng1Gong2
23,Hoeng1Gong2
24,Gok3dak1Gaa1Laa4Daai6
25,gok3dak1Gaa1Laa4Daai6hou2di1lo1
26,ngo5de1di4hai2li1dou6duk6syu1le1tung4maai6ngo5ma1mi4dou1hai2li1dou6duk6syu1
27,Mou5wo3
29,Do1sou3dou1m4hai6
30,Zyu6hai2go2bin1
32,Ngo5dei6zou6me1ah3
33,wui6
34,Gaan2hai6mou5la1
35,Li1di1je5bei2ngo5zou6ga3ma3
38,m4wui6
39,Mou5
40,Ngo5zung1ji3ji4gaa1zyu6go2dou6lo1
41,Si3go3
42,Heoi3
43,Jaap6daai6hok6
44,jau6ho6jau5
45,Hou2do1dei6fong1wo3
46,lok6Mei5Gok3la1heoi3
48,Hei1Lip6la1Aa3Laai1Si1Gaa1
51,Sai1Baan1Ngaa4la1Pou4Tou4Ngaa4la1
52,go2di1dei6fong1lo1
53,Aa3Laai1Si1Gaa1
54,Fung1ging2lo1fung1ging2zeoi3leng3
55,Zeoi3syu1fok6
57,Jau5king4jyu4tai2le1jau5saan1tai2le1jau5saa1
58,haang4la1jau5hou2do1je5tai2wo3
59,M4hai6bei2di1leoi5zai2m4
60,Mou5mou5mou5dei6fong1haang4ah3gaai1m4hai6bei2li1di1leoi5zai2ga3
61,Haan4ah3gaai1heoi3
62,wan2lo3jam2ah3je5sik6faan6
63,Tai2hei3ah3hai6ji4gaa1mai6daa2gaan2gei1la1
64,dou1wui6lo3Joeng3joeng3dou1zou6di1lo1
65,Jau5hou2do1hei3dou1zung1ji3tai2ga3
66,lo1
67,Gaan2hai6tai2go3la1
68,la1
69,Tai2ha3tung4bin1baan1lo1
70,Jau5si4heoi3jan4dei6uk1kei1waan2jau5si4ceot1gaai1heoi3
71,jam2je5
72,lok6haan4ah3gaai1
73,Si3go3heoi3la1heoi3la1
74,Jau5
75,Maai6heoi3li1di1dei6fong1lo1
76,Lei5soeng2ngo5heoi3bin1ah3
78,me1ah3
79,Daa2gei1le1tai2hei3le1lok6heoi3tiu3mou5la1jam2je5la1me1ah3Me1ah3bin1zung2le1
80,gam2
82,mou5maai6sik6faan6zau6go3heoi3lo1waan2ha3
83,mou5mat1lo1
84,tung1soeng3heoi3jan4dei6go2uk1kei2lo1
85,Jau5
86,Daai6ting4din6mai6go2lin4lo1
87,zou2gei2lin4jau5jat1jau5
88,jat1jat6loeng5jat6zau6ting4saai3din6ah1ma1seeng3go3
90,Daa2bin1lou6daa2zoek2ceot1gaai1
92,Hai6ah3mou5je5zou6ah1ma3jau5mou5din6si6tai2jau5mou5din6lou5
93,Waan2za1ma3ting4saai3din6
94,Maai6jung6laap6zuk1gam2daa2paai2lo1mou5je5zou6Faan3gaau3lo1
95,jau6cung1loeng4jau6m4soeng2cung1loeng4jan1mai6haak1maang1maang1
96,Gam2maai6daa2paai2lo1
97,mou5jin1goi1mou5ah3
98,Mou5
101,mai6hou2zi3jat1go3pou2tung1
103,hou2do1ngo5dei6sai3go3gon2si4
104,Ngo5ma1mi4seng4jat6zou6gung1fo3mou5tai2din6si6
105,jau6haan6ah3li1joeng3haan6ah3go2joeng3
106,So2ji3m4tung4lo1m4hai6hou2zi3
107,tung4ji4gaa1di1sai3lou3zai2
108,seng4jat1ceot1gaai1tai2hei3tung4di1pang4jau5waan2
109,m4lau4hai2uk1kei2sik6faan6
110,Hou2do1
112,Coet1gaai1le1ma1mi4
113,jiu3sik1li1di1jan4la1jiu3
114,jiu3zi1lei5tung4bin1jiu3zi1lei5heoi3bin1la1jiu3
115,gei2dim2faan1M4ho2ji3je5go3gau2dim2zung1la1jau6
116,m4ho2ji3hai2uk1kei2m4ho2ji3hai2jan4dei6uk1kei1faan3gaau3la1
118,Jau5
119,bei2ma1
120,jau5bei2jan4waa6m4hou2ceot1gaai1
121,Jau5
122,m4gwaai1lo1
123,Zou6zo3je5lo1mai6bei2jan4daa2lo1
124,Hai6li1di1gong2daai6waa6la1
126,tau1je5sik6la1
127,Hou2do1waai3je5m4ho2ji3gong2dak1ga3l1di1je5
