NUM, PINYIN, EXPECTED
4,Ngo5ngo5m4zi1dou3dim2joeng2gong2
6,Sap6sei3
7,Cat1go3
8,ma1mi4de1di4
9,go4go1
10,po4po2
12,suk1suk1
13,ji1ji1
14,hai6
15,Gaa1Laa4Daai6
16,Ngo5m4zi1dou3lei5gong2mat1je5
17,Gaa1Laa4Daai6
20,Jau5
23,daai6
24,Hou2daai6
26,saam1go3
27,cat1lin4
28,Hoeng1Gong4
29,M4di1dou3
30,Mou5
32,ngo5
33,Wan2
36,Mou5
37,Jau5si4
39,Mou5
40,jau5
44,Mou5
47,Hai6
49,mou5
51,Mou5
52,Mou5mat1
53,jau5
55,Jau5
56,Mou5
59,Jan1mai6
60,Hai6
62,Jan1mai6
63,keoi5keoi5
65,sai3je5
66,M4zou6gung1fo3
67,Hai6
68,Jau5
69,Jau5
70,M4jiu3
71,Jan1mai6keoi5dei6hou2
73,M4faan1
74,Hai6
75,Jan1wai6
76,ngo5ho2ji3keoi5dei6
77,Hai6
78,Mou5
79,M4wui6
80,M4zi1
82,mou5
83,Jan1wai6jan1wai6
84,ngo5heoi3gan1zyu6ngo5go2di1jau2le3heoi3
86,Gei2loi6
87,Jau5
88,Tai2hei3
89,Daa2laam4kau4
90,Hai2
91,Pang4jau5go3uk1kei2
92,M4wui6
93,jau5jau5jau5
94,Jau5
96,hai2ngo5go3
97,go3uk1kei2
98,Ngo5dei6
99,ngo5dei6
100,ngo5dei6
101,daa2
102,daa2gei1
103,daa2bo1
105,sik6je5
109,jau5mou5
110,Ngo5dei6jung6di1gan1zyu6hou2mun6jan1wai6mou5je5zou6
111,Ngo5mou5
112,Mou5
116,jan4dei6bei2ngo5dei6je5jan4dei6ngo5dei6
118,Mou5
119,mou5
121,Ngo5dei6jiu3
125,Mou5
126,Hai6keoi5dei6jiu3ngo5dei6sik6coi3
127,Mou5
129,Mou5
131,m4teng1keoi5dei6waa6
132,Zou6
133,co3je5
135,Mou5
136,Jau5si4
138,Zeng2can1
139,Mou5
140,ngo5jau5m4sik1zou6gung1fo3
141,Ngo5dit3zo2
143,daa2bo2gaan1zyu6
144,jau5
145,Jau5
146,m4mou5
147,keoi5dei6soeng2ngo5
149,keoi5dei6
151,keoi5dei6m4
152,ngo5ho2ji3go3
154,keoi5dei6keoi5dei6soeng2ngo5
155,duk6maai6daai6hok6
156,Ngo5
157,m4zung1ji3
158,daai6dung6mat6
159,Geng1
160,Jan1wai6ngo5m4zung1ji3
161,Hai6
163,Ngo5m4zung1ji3go2di1
164,Jan1wai6keoi5dei6
165,hai6hou2
166,Tung4keoi5dei6ho2
167,Ngo5geng1
168,ngo5geng1
169,ngo5geng1go2di1
170,tau1je5
171,saat3jan4go2di1
172,Mou5
173,Mou5
174,M4sik1
176,Jau5
177,mou5
179,mou5
182,M4wui6
183,Ngo5lam2jau5bat1go3m4gei3dak1
184,Jau5
186,Ngo5
187,hai2go3ngo5gaan1zyu6fan3
188,Jau5
189,hai2go3gaan1zyu6fan3zo2
190,jau5
191,Zi4gei2hei2san1
193,Ngo5
195,Ngo5ngo5
196,hai2go2di1
197,Hou2ah3
198,Ngo5wan2
200,Hai6
201,daa2gau1
202,jyu4go2jau5jan4tung4ngo5ngo5tung4keoi5dei6wan2Bat1go3jyu4go2mou5
203,ngo5tung4zi4gei2wan2
204,ngo5di1pang4jau5
205,Hai6
206,Jau5
207,Jau5
208,Jau5di1jau5jau5di1m4
209,go2di1daa2gei1go2di1se6coeng1tung4
210,daa2gau1lo3
212,Jau5di1zung1ji3tek3bo1bat1go3jau5di1zung1ji3daa2laam4kau4
213,jau5
215,Wui6
216,Jan1wai6
217,jan1wai6keoi5dei6zung1ji3keoi5dei6go3
219,mou5
220,Jau5
221,Jau5lai6mat6
222,jau5sik6hou2do1
223,Wui6
224,Kai1
226,Wui6
227,Jau5si4
233,daa2gei1go2di1je5
235,tung4
236,jyu4go2ngo5waa6soeng2jiu3go2di1je5keoi5wui6bei2ngo5
237,Haai6
239,Jan1wai6ngo5zung1ji3haai6
241,ngo5jau5heoi3sing3tung2bat1go3ngo5dei6go3m4
242,mou5
243,Mou5
246,jau5
247,jau5
248,gaan1zyu6ngo5go3ma1mi4
249,Jat1man1
252,gwai2
253,Gwai2
255,Jan1mai6ngo5lam2jau5lo3
256,Mou5
257,m4geng1
258,Ha2
259,ji3
261,Jau5
263,Ngo5ngo5go3
264,jau5
265,de1di4ma1mi4laau3ngo5gaan1zyu6ngo5mou5ngo5zung1ji3go2di1je5
268,Mou5jan1wai6ngo5zeng4hai6wan2m4wan2dai4ji6di1ngo5jau5
269,M4soen3
271,Jan1mai6
274,ngo5
275,tung4ngo5go3
276,ngo5go3
278,hai6zung1gok3jan4bat1go3tung4go3
279,Gaan1zyu6
281,Ha2
282,ngo5lam2
283,Bat1go3
284,tung4ngo5
285,Gan1zyu6go2di1
287,Hai6
288,Sik1
289,Ngo5go2di1pang4jau5
290,zung1gok3jan4
291,Jau5
293,Tau4faat3go3sik1
295,go2di1haak1jan4
296,Zoek3
298,m4hai6taai3
301,Hou2zi3Hoeng1Gong2
304,Keoi5dei6jau5
305,Gam2m4fan1m4dou2
306,m4sik1
307,Zung1gok2
309,Jau5jan1wai6ngo5sik1
313,jau5
314,jat1
315,Jan1wai6ngo5ngo5m4hai6
317,M4zo3
318,jyu4go2hai6go2di1
319,zung1gok3go2di1
320,go2di1gam2joeng2go2di1
321,gan1zyu6jyu4go2ngo5gin3dou2jau5zung1gok3jan4ngo5ho2ji3tung4keoi5dei6gong2lo1
322,Bat1go3jyu4go2jan1wai6ngo5hai2Gaa1Laa4Daai6zyu6jau5hou2do1Gan1zyu6ah3
323,gam2ngo5hai2go2di1ngo5gong2
325,jau5
326,hai6
327,zi1dou3jan1mai6keoi5dei6
328,Ngo5lam2
329,keoi5dei6jau5la1tung4keoi5dei6go3
330,Keoi5zeng4hai6go2di1lo1
331,M4hou2teng1
332,Do1Loen4Do1
336,Jan1wai6keoi5dei6
339,mou5mat1
340,Mou5mat1
342,mou5
345,ngo5tung4ngo5go2di1gong2ho2ji3
346,ngo5ho2ji3tung4
347,jan1wai6keoi5dei6ngo5sik1keoi5dei6
348,ngo5zi1dou3ngo5ho2ji3gong2mat1je5
350,wui6hou2go3
351,bat1go3jau5di1je5ngo5ho2ji3gong2go3Keoi5dei6zi1dou3ngo5hai6gam2keoi5dei6m4wui6
