NUM,EXPECTED,C2F16C_qwerty,# characters,edit distance
1,哦叫
2,哦一九九三連
3,哦十六歲
4,有妈咪同爹哋
5,抵加嗱大時家寶
6,抵多輪多
7,豆
8,U到
10,同妈蜜同爹爹啊
11,大逸連
12,底張董
13,丹為
14,有好啲
15,豆
17,張U哋角
20,張董
21,咯得好玩囉
22,動賣有啲親U朋友喺嗰度
23,倒
24,哦到啊
25,跟為多倫多最好囉囖啲天氣
27,好好囉
29,有有印度人
31,大人
35,唔係住咁看
36,喇車呀
37,揼分鐘揼唔分鐘
38,出街食嘢啊行魔囖
39,隊哋去去個屋企啊
40,的
41,唔會
43,搭巴士
44,都幾好到啲路囖唔係幾冇咁多巴士抌𠻺唔係太好
46,到打大停電
48,一日多啲啊
50,篤書啊瞓覺
51,去咗啦
52,倒
53,冇呀
56,有呀
58,冇咁夜啦豆點十點
59,倒
60,豆
61,咯咀啊特佢哋
62,度錯錯咗啲嘢囉對講大阿
63,豆
64,爹二
65,因為哦留咗佢本書喺個嗰度個抌文唔記得攞佢答
66,唔會
69,哦改咗
70,因為佢哋知道魚嗰去哋油再做錯囖佢哋又會俾人肥佢哋答
71,唔會
72,因為唔鍾意啦
73,倒
74,爹事
76,都會歌
79,余嗰有人哦學考噉會話比會聽囖
80,隊佢有時好好
81,一個U嗰去去唔係佢唔會對人好囉
82,裏成日瞓覺
83,洞埋
84,女
85,好真識女啲朋友囖
87,佢
88,一個去好功課啊學學嘢嗰啲啦
90,哦豆
91,醫生呀
96,哦啊
97,地決U
99,對好囖就讀就
100,而家啲小朋友
101,好呀
102,佢做少少嘢都可以
103,啲獎文啊嗰啲好貴嗰啲獎文嗰啲囖
104,抌文以前嗰啲要好老力先可以攞到一個獎文
105,攞倒一個獎文
107,著嗰啲衫係
108,驢多啲出梨
109,朵啲態度囉
110,有啲都個筆個
111,俾啲人
112,會
113,唔係幾好囉
115,得歲
116,第
117,揼五分鐘
118,都幾好啊
119,豆
120,去
121,一連班
122,至到八年班
123,妈哦妈咪覺得
124,係黎歌马抌文
125,第二時要成日俾好多錢噉文想
126,轉哦去唔使
128,鍾意
129,有三連級同四連級
130,七連級同八連級
131,嗰個呀
132,裏如嗰哦哋做功課做得好
133,會
134,障我哋啲嘢囖
135,豆
136,二連級嗰個
140,唔會囉去一個去教書教得好好
141,豆
142,一年級
143,哦同第二度學生
145,抌文先生沸哦旗啊
146,豆
147,倒問題
148,哦讀
149,啦
150,豆
151,都幾多
152,俾多功課啊嗰啲
153,嗰啲囉驗蘭啲啊
155,佢
156,俾分難啲囉
158,豆
160,啦
161,有有啲數學先生囉
163,都可以
164,每
165,落多啲嘢噉文理返工嗰陣時都會識識理做咩啊
166,哦覺得讀多啲書好啲囖
167,因為理要
168,你個工作
169,有拉理理理學蘭啲嘢囖理個級
170,都好咩
171,都有嘅
176,睇人考試啊
177,可似佢哋唔會囖嗰啲
178,嗰啲
179,都鍾意𠸏淨係企喺度
180,倒
181,躲喺個度噉文理理嗰啲幫理做嗮啲噉文
182,囉每一個分鐘理都會賺錢
183,都會𠸏
184,抌可以
185,工作
186,倒
187,會關芯哦嗰啲嵐仔囖朵以U另我開心囖
188,唔專心讀書嗰啲嵐仔
190,唔知
191,可以嘅
192,可以
194,隊嗰啲呀食嗰啲嘢囉有事唔係幾鍾意囖
195,有事囉
196,袋色
197,豆
198,每記得
199,倒驚嗰啲夢哩一定會記得嘅
201,唔記得
203,唔會
