NUM,EXPECTED,C2M17B_qwerty,# characters,edit distance
1,到叫
2,我唔知點寫
4,連
5,揼七歲
7,有啊马啊爹啊
8,有個殺個拧弟
9,有冇
10,破婆同個
11,U公
12,同咪有表底同咪有個姨
13,第噉囖啫係
14,多断多
15,都係多短多係嗰個U我唔知咩名
16,U個好多至
18,油先咪我講個嗰啲囖
19,係啊好多人
20,住嗮嗰度
21,刀都算大啊
22,我妈就喺动袋
23,唔係煙該擋兜
24,对個戴意個就再单
26,丹咪我
30,到個張來
31,唔係佢
32,之前有我嘅
33,爹係想要細老仔哩但係八個美有囖
34,離利度
36,豆
37,揼本
38,一個拜
39,一個拜
42,去個北京啊
43,講州
50,依度
52,啲度
55,講州囖
56,因咪我爹哋識人
57,有多啲嘢食囖
59,有覺得都係安全啲同咪乾淨啲囖
60,對
61,對對咩啊
64,多断多係都乾淨個東作嗰啲成屎同咪
65,都煙該安全啲嘍呀
66,倒
67,因咪慣細利度囖
68,係啊
69,通上都係
71,成係得一個咋
72,同上都楂又戲機個
76,笑片
77,的
78,到冇唔俾
79,帶单車話這閒囖
80,唔會
81,因咪太啃嘍唔U奇
82,都係帶得踹单車個我
83,呢一至呀
87,都好我就唔識路所以就噉問喇佢又講
88,知要我啱個方向
89,倒械喺嗰邊返返去
90,我返屋企嗰便
91,人哋要食到唔想食份
92,丹咪我我冇時間
94,定電就有試個
95,朵竹冇
97,都冇
98,成係幾個鐘咋
99,冇嘢五靜係咗喺度咋
101,倒哋個符間就有我哋利便
102,我邊個俾人打劫啊
104,啲
105,嗰啲咩頸鍊啊嗰啲成啊覺錢嗰啲嘢囖
106,倒
107,丹咪我都唔出去嘅
109,通上都係留低屋企啊
112,遮係佢好至好
113,好至老大咗啲囖老唔知點講
118,係又好試個我姐係閒返屋企哩有個細路喺一邊個巴士到
119,帶咗個咗口落我度抌突然間我唔識佢個
120,第啊
121,咬靜係閒返屋企冇嘢做囖
122,到就唔哩佢
124,唔同我嗰啲啊
125,到佢我嗰啲可就好至我鍾意嗰啲嘢U多啲狗啲嗰啲
126,爹係音樂嗰啲嘢暗
127,油嗰啲好至嗰啲成啊
131,到唔知啊
133,斷部細個
134,隊地全部力個我
135,一個就
136,多顏色案
139,带意個哩就放爺就
140,個竹球
141,就係噉
142,好大嗰啲短褲暗嗰啲成U
144,戴意個就係個
145,係個啤啤累嘅
146,都好細個噉
147,豆
149,倒多可
150,因嗱一至就
151,我喊得太多
152,带
153,带意啲就煙該係我係噉搞我細佬
154,我學倒嘢啊
156,蒜咗囖
157,打到算
158,我唔知啊真係
160,倒林煙該要睇下個細路囖
161,倒
163,遮係
164,試個就係最多都係個佬師會話如果唔做咗嘢就
165,倒唔匯講呀
167,佢
170,第嘅
178,遮係做個啲
179,嗰啲公
182,有啊
183,想我做
185,插約嗰啲啊
186,但係筆個我自己唔得
187,倒唔想做暗所以就
188,一個
189,大畫老師囖
190,我鍾意挖話同咪
192,我煙識煙教所以我林都啱嘅
195,大學囖
196,成四歲開淨
197,地間就去揀
198,但就半個鐘
199,帶单車
200,U分鐘囖
204,以前有阿冇啊而家
205,有啊
207,佢睇下先隊教也百啊就好用意明白U同咪
209,佢教嗰啲嘢煙該通上就好悶嘅但係八個理就唔
210,就八個佢教哩好置唔
211,好啲囖
212,豆
213,豆
214,癲該都冇嘢但係八個係冇人
215,成係分去一
216,遮係利啲人同咪利啲人噉樣分去但係八個佢哋唔會啫係
217,打嘅打救嗌救噉嘍
218,爹係分去但係筆個
219,東上都係噉啊
220,有啊
222,倒要去做
223,咪好多老師呀马噉睇下啲老師點做嘢迷得嘍
224,都好囖
228,讀多啲書囖
230,倒
231,咬整係做意工個咋筆個冇揾錢
232,我係先利度推人里推啊
233,冬咪幫佢租好個章囖
234,動賣就我又
235,喺喺個較細路仔點U啞
236,教就煙該好啊筆個細路就唔係好鍾意
237,遮係俾佬啫係大啲嗰啲啊大嗰啲細路仔
238,但係好多都係幾細拿嘅
240,煙該U歲噉樣啊
241,東上就冇但係有一至哩有個細路成日唔聽話嘍马
242,唔做嘢個哋叫佢做咩佢就唔會做個
243,兜尾
244,等到佢遮係理佢就唔做個马講咗佢
245,嗰個我正係做
246,砸马
247,抌個嗰老師就
248,要同佢個
249,妈講嘢囖
250,丹咪我都知道
251,去指做囖係啊
253,而家啱啱講就唔記得咗
254,癲該刻伯
258,豆
259,第
260,我就唔記得筆個記得係有人死嘅
264,倒
265,我利務就唔記得但係八個有時哩
266,有啲有啲嘢發聖瀉我就覺得好紫
267,已經已經發新個至啊咦經
269,我就唔知點計
270,唔知呀
272,地試個
273,冇
274,豆
275,鬥為轆囖
277,有通上都係個
278,有時轆到
279,一掣都瞓唔倒囖
280,抌我就林唔企
282,豆
283,唔而間都唔知啊因咪我好U都無喺嗰都U喺個嗰啲成
285,倒唔知
286,而家冇囖
287,樓下
288,因咪好刻啊冇燈啊马
289,以前
290,以前信嗰陣時又係囖
291,唔知呀
292,抌恩賣
293,林起给利啲嘢
302,我係
314,有啊但係筆個
315,都好奇盔個呀筆個
318,有時
320,我自己一個就有呀
330,戴散囖
331,都係放學趕趕時
332,特天趕時番去啊
333,分去終角拜散啊
335,個月
336,攞個香擺囖
337,拜個呀漫
340,隊哋有我冇
341,有妈咪爹哋啊佢哋囖
342,細佬嗰啲囖
343,到就唔唔
344,我都唔知點偈
345,U正係唔想理佢
347,癲該佢我都唔佢哋成係食個月餅個煙該
349,新連巾呀
350,最多都我就最多都著新殺去
351,去啊
352,噉佢
353,有成日有個朋友去飲嘅
354,爹係井晒我爹哋咪妈噉
355,倒有嘅
357,有但係筆個我哋尾必買禮物嘅
360,倒唔知
362,煙該係以前有咗個
363,遊戲機噉個
365,嗰個囖
366,以前囖
368,朵浪冇
370,啲以前有
371,好多而家我
372,我就冇
373,因為我唔信
374,聖誕老人啊
375,一見倒佢唔離就唔信呀
378,倒乜啊就噉U住喺到噉睇住個書啊
